,NO2(GT),NOx(GT),PT08.S5(O3),PT08.S2(NMHC),NMHC(GT),PT08.S1(CO),PT08.S4(NO2),T,AH,C6H6(GT),RH,CO(GT),target
6774,121.0,244.0,866.0,855.0,-200.0,1109.0,1220.0,129.0,10658.0,70.0,721.0,21.0,14.0
6775,101.0,199.0,788.0,794.0,-200.0,1025.0,1202.0,131.0,10594.0,56.0,705.0,14.0,21.0
6776,100.0,190.0,857.0,769.0,-200.0,1086.0,1196.0,124.0,10574.0,51.0,738.0,14.0,14.0
6777,-200.0,-200.0,860.0,727.0,-200.0,1058.0,1193.0,122.0,10537.0,43.0,745.0,13.0,14.0
6778,86.0,153.0,845.0,719.0,-200.0,1034.0,1189.0,118.0,10547.0,42.0,763.0,1.0,13.0
6779,90.0,215.0,873.0,816.0,-200.0,1065.0,1245.0,108.0,10367.0,61.0,800.0,13.0,1.0
6780,89.0,206.0,841.0,774.0,-200.0,988.0,1189.0,104.0,9709.0,52.0,773.0,1.0,13.0
6781,96.0,225.0,853.0,785.0,-200.0,986.0,1173.0,100.0,9332.0,54.0,762.0,11.0,1.0
6782,125.0,416.0,1063.0,1015.0,-200.0,1136.0,1287.0,94.0,8018.0,110.0,677.0,21.0,11.0
6783,143.0,613.0,1276.0,1184.0,-200.0,1256.0,1448.0,93.0,8325.0,161.0,712.0,32.0,21.0
6784,153.0,567.0,1332.0,1170.0,-200.0,1228.0,1375.0,126.0,7840.0,157.0,540.0,33.0,32.0
6785,140.0,409.0,1015.0,931.0,-200.0,956.0,1046.0,161.0,5164.0,88.0,285.0,23.0,33.0
6786,92.0,183.0,594.0,704.0,-200.0,781.0,842.0,166.0,3728.0,39.0,199.0,1.0,23.0
6787,78.0,140.0,501.0,699.0,-200.0,759.0,799.0,159.0,3255.0,38.0,182.0,8.0,1.0
6788,68.0,133.0,448.0,671.0,-200.0,722.0,737.0,143.0,2991.0,33.0,184.0,8.0,8.0
6789,64.0,115.0,387.0,613.0,-200.0,699.0,682.0,150.0,2749.0,24.0,163.0,6.0,8.0
6790,80.0,157.0,467.0,690.0,-200.0,755.0,750.0,149.0,2875.0,36.0,171.0,9.0,6.0
6791,81.0,149.0,484.0,684.0,-200.0,746.0,764.0,132.0,2837.0,35.0,188.0,8.0,9.0
6792,102.0,219.0,608.0,744.0,-200.0,784.0,802.0,124.0,2797.0,46.0,196.0,12.0,8.0
6793,132.0,424.0,953.0,972.0,-200.0,931.0,974.0,119.0,2957.0,99.0,213.0,21.0,12.0
6794,162.0,659.0,1307.0,1267.0,-200.0,1112.0,1250.0,111.0,3264.0,190.0,248.0,39.0,21.0
6795,179.0,727.0,1415.0,1215.0,-200.0,1133.0,1196.0,101.0,3666.0,172.0,297.0,44.0,39.0
6796,148.0,398.0,1023.0,917.0,-200.0,886.0,901.0,102.0,2955.0,84.0,238.0,2.0,44.0
6797,146.0,414.0,1154.0,1030.0,-200.0,993.0,1005.0,94.0,3239.0,114.0,274.0,23.0,2.0
6798,164.0,600.0,1426.0,1167.0,-200.0,1215.0,1181.0,79.0,4154.0,156.0,390.0,36.0,23.0
6799,162.0,596.0,1363.0,1083.0,-200.0,1160.0,1114.0,76.0,4273.0,130.0,406.0,39.0,36.0
6800,118.0,225.0,1006.0,819.0,-200.0,928.0,923.0,64.0,4242.0,62.0,437.0,16.0,39.0
6801,-200.0,-200.0,873.0,722.0,-200.0,879.0,878.0,63.0,4293.0,42.0,447.0,1.0,16.0
6802,78.0,120.0,760.0,632.0,-200.0,833.0,834.0,51.0,4125.0,27.0,465.0,-200.0,1.0
6803,79.0,126.0,799.0,649.0,-200.0,840.0,869.0,33.0,4180.0,30.0,535.0,1.0,-200.0
6804,62.0,83.0,703.0,612.0,-200.0,848.0,852.0,48.0,4325.0,24.0,499.0,8.0,1.0
6805,85.0,156.0,781.0,660.0,-200.0,828.0,881.0,22.0,4361.0,31.0,601.0,7.0,8.0
6806,110.0,240.0,815.0,698.0,-200.0,847.0,905.0,25.0,4401.0,38.0,593.0,1.0,7.0
6807,99.0,186.0,800.0,665.0,-200.0,868.0,865.0,32.0,4344.0,32.0,557.0,1.0,1.0
6808,101.0,224.0,926.0,819.0,-200.0,970.0,959.0,50.0,4290.0,62.0,488.0,15.0,1.0
6809,129.0,386.0,1151.0,963.0,-200.0,1077.0,1081.0,58.0,4613.0,96.0,498.0,25.0,15.0
6810,132.0,397.0,1153.0,962.0,-200.0,1058.0,1058.0,60.0,4488.0,96.0,476.0,26.0,25.0
6811,148.0,477.0,1298.0,1067.0,-200.0,1136.0,1143.0,74.0,4613.0,125.0,446.0,32.0,26.0
6812,134.0,405.0,1238.0,1068.0,-200.0,1228.0,1264.0,52.0,6535.0,125.0,731.0,3.0,32.0
6813,148.0,453.0,1222.0,1118.0,-200.0,1235.0,1354.0,48.0,7055.0,140.0,814.0,34.0,3.0
6814,146.0,459.0,1171.0,1036.0,-200.0,1217.0,1260.0,47.0,7105.0,116.0,823.0,33.0,34.0
6815,148.0,452.0,1237.0,1082.0,-200.0,1298.0,1287.0,47.0,7157.0,130.0,828.0,36.0,33.0
6816,175.0,579.0,1366.0,1219.0,-200.0,1327.0,1453.0,47.0,7177.0,173.0,834.0,55.0,36.0
6817,170.0,542.0,1278.0,1136.0,-200.0,1293.0,1365.0,52.0,7411.0,146.0,831.0,45.0,55.0
6818,173.0,601.0,1293.0,1187.0,-200.0,1353.0,1424.0,55.0,7657.0,162.0,841.0,47.0,45.0
6819,151.0,521.0,1198.0,1111.0,-200.0,1254.0,1360.0,58.0,7822.0,138.0,845.0,43.0,47.0
6820,129.0,411.0,1115.0,999.0,-200.0,1189.0,1286.0,62.0,8018.0,106.0,841.0,32.0,43.0
6821,126.0,382.0,1092.0,944.0,-200.0,1183.0,1226.0,66.0,8183.0,91.0,833.0,29.0,32.0
6822,127.0,421.0,1104.0,966.0,-200.0,1185.0,1250.0,68.0,8216.0,97.0,828.0,31.0,29.0
6823,118.0,362.0,1006.0,859.0,-200.0,1098.0,1211.0,82.0,8561.0,70.0,784.0,28.0,31.0
6824,83.0,104.0,777.0,639.0,-200.0,938.0,1059.0,97.0,8539.0,28.0,709.0,12.0,28.0
6825,-200.0,-200.0,710.0,583.0,-200.0,883.0,1019.0,95.0,8298.0,20.0,699.0,9.0,12.0
6826,60.0,69.0,600.0,536.0,-200.0,839.0,970.0,93.0,7757.0,14.0,659.0,8.0,9.0
6827,37.0,41.0,477.0,479.0,-200.0,784.0,905.0,88.0,7154.0,8.0,629.0,6.0,8.0
6828,39.0,46.0,454.0,466.0,-200.0,779.0,881.0,86.0,6603.0,7.0,588.0,6.0,6.0
6829,70.0,118.0,630.0,625.0,-200.0,883.0,997.0,92.0,6521.0,26.0,559.0,1.0,6.0
6830,108.0,295.0,858.0,776.0,-200.0,970.0,1059.0,84.0,6376.0,53.0,577.0,32.0,1.0
6831,119.0,311.0,951.0,861.0,-200.0,1012.0,1133.0,85.0,6713.0,71.0,604.0,36.0,32.0
6832,111.0,269.0,836.0,766.0,-200.0,934.0,1047.0,89.0,6575.0,50.0,574.0,29.0,36.0
6833,106.0,225.0,721.0,700.0,-200.0,888.0,999.0,92.0,6479.0,38.0,558.0,24.0,29.0
6834,105.0,220.0,703.0,737.0,-200.0,918.0,1030.0,96.0,6425.0,45.0,539.0,25.0,24.0
6835,114.0,216.0,657.0,747.0,-200.0,901.0,1020.0,96.0,6276.0,47.0,524.0,26.0,25.0
6836,93.0,162.0,581.0,708.0,-200.0,857.0,983.0,97.0,5998.0,39.0,498.0,23.0,26.0
6837,89.0,152.0,546.0,699.0,-200.0,838.0,944.0,94.0,5296.0,38.0,449.0,22.0,23.0
6838,102.0,183.0,641.0,772.0,-200.0,869.0,966.0,98.0,5083.0,52.0,419.0,23.0,22.0
6839,129.0,254.0,794.0,850.0,-200.0,928.0,1004.0,89.0,5125.0,68.0,449.0,29.0,23.0
6840,151.0,355.0,1042.0,1047.0,-200.0,1037.0,1159.0,84.0,5035.0,119.0,454.0,41.0,29.0
6841,151.0,341.0,993.0,1008.0,-200.0,980.0,1103.0,80.0,4416.0,108.0,410.0,41.0,41.0
6842,149.0,341.0,968.0,1031.0,-200.0,978.0,1066.0,79.0,3974.0,115.0,371.0,4.0,41.0
6843,149.0,342.0,894.0,882.0,-200.0,891.0,950.0,78.0,3594.0,76.0,339.0,37.0,4.0
6844,114.0,186.0,592.0,657.0,-200.0,762.0,783.0,73.0,3340.0,31.0,324.0,17.0,37.0
6845,104.0,170.0,611.0,687.0,-200.0,794.0,826.0,74.0,3576.0,36.0,346.0,11.0,17.0
6846,104.0,169.0,611.0,690.0,-200.0,799.0,823.0,71.0,3417.0,36.0,337.0,11.0,11.0
6847,127.0,246.0,694.0,725.0,-200.0,818.0,849.0,64.0,3471.0,43.0,358.0,15.0,11.0
6848,53.0,63.0,357.0,471.0,-200.0,691.0,698.0,56.0,3444.0,7.0,377.0,5.0,15.0
6849,-200.0,-200.0,318.0,455.0,-200.0,697.0,698.0,56.0,3448.0,6.0,376.0,3.0,5.0
6850,39.0,44.0,325.0,437.0,-200.0,697.0,702.0,53.0,3473.0,5.0,388.0,2.0,3.0
6851,41.0,54.0,343.0,473.0,-200.0,716.0,734.0,47.0,3576.0,7.0,414.0,3.0,2.0
6852,97.0,176.0,608.0,598.0,-200.0,791.0,802.0,43.0,3675.0,22.0,439.0,6.0,3.0
6853,120.0,236.0,712.0,630.0,-200.0,804.0,806.0,49.0,3539.0,26.0,406.0,7.0,6.0
6854,167.0,613.0,1173.0,1098.0,-200.0,1093.0,1221.0,51.0,3603.0,134.0,408.0,26.0,7.0
6855,198.0,755.0,1459.0,1390.0,-200.0,1179.0,1453.0,65.0,3709.0,235.0,381.0,55.0,26.0
6856,157.0,460.0,1055.0,953.0,-200.0,951.0,1022.0,74.0,3778.0,94.0,365.0,26.0,55.0
6857,125.0,280.0,799.0,826.0,-200.0,882.0,910.0,79.0,3889.0,63.0,364.0,15.0,26.0
6858,135.0,322.0,787.0,845.0,-200.0,897.0,943.0,78.0,3908.0,67.0,368.0,17.0,15.0
6859,138.0,349.0,892.0,965.0,-200.0,949.0,1041.0,87.0,3790.0,97.0,337.0,22.0,17.0
6860,132.0,297.0,766.0,891.0,-200.0,896.0,935.0,85.0,3813.0,78.0,343.0,21.0,22.0
6861,142.0,353.0,835.0,886.0,-200.0,908.0,947.0,89.0,3946.0,77.0,345.0,22.0,21.0
6862,137.0,316.0,897.0,924.0,-200.0,959.0,993.0,88.0,4043.0,86.0,357.0,23.0,22.0
6863,145.0,348.0,1009.0,1005.0,-200.0,994.0,1054.0,79.0,4137.0,107.0,386.0,25.0,23.0
6864,166.0,445.0,1250.0,1202.0,-200.0,1081.0,1230.0,76.0,4195.0,167.0,401.0,31.0,25.0
6865,165.0,457.0,1283.0,1164.0,-200.0,1081.0,1171.0,69.0,4025.0,155.0,403.0,36.0,31.0
6866,175.0,516.0,1377.0,1248.0,-200.0,1175.0,1308.0,65.0,4047.0,183.0,417.0,39.0,36.0
6867,185.0,575.0,1322.0,1110.0,-200.0,1123.0,1152.0,63.0,4106.0,138.0,426.0,4.0,39.0
6868,166.0,449.0,1198.0,952.0,-200.0,1032.0,1025.0,59.0,4186.0,93.0,447.0,23.0,4.0
6869,140.0,289.0,1007.0,805.0,-200.0,927.0,918.0,58.0,4037.0,58.0,434.0,15.0,23.0
6870,133.0,268.0,976.0,838.0,-200.0,952.0,937.0,58.0,3937.0,66.0,425.0,15.0,15.0
6871,144.0,343.0,1013.0,883.0,-200.0,987.0,949.0,56.0,3856.0,76.0,420.0,22.0,15.0
6872,126.0,222.0,868.0,761.0,-200.0,902.0,872.0,53.0,3806.0,50.0,423.0,13.0,22.0
6873,-200.0,-200.0,760.0,648.0,-200.0,833.0,814.0,51.0,3852.0,29.0,435.0,9.0,13.0
6874,72.0,87.0,585.0,525.0,-200.0,776.0,770.0,51.0,3967.0,13.0,448.0,-200.0,9.0
6875,70.0,89.0,616.0,541.0,-200.0,812.0,774.0,52.0,4099.0,15.0,459.0,5.0,-200.0
6876,74.0,103.0,678.0,563.0,-200.0,821.0,807.0,47.0,4209.0,17.0,490.0,5.0,5.0
6877,124.0,254.0,936.0,701.0,-200.0,932.0,875.0,45.0,4418.0,38.0,518.0,9.0,5.0
6878,152.0,481.0,1110.0,931.0,-200.0,1069.0,1054.0,45.0,4495.0,88.0,530.0,2.0,9.0
6879,174.0,638.0,1258.0,1066.0,-200.0,1137.0,1151.0,48.0,4605.0,125.0,531.0,32.0,2.0
6880,161.0,492.0,1080.0,926.0,-200.0,1009.0,1015.0,78.0,4464.0,87.0,420.0,23.0,32.0
6881,120.0,413.0,949.0,877.0,-200.0,962.0,969.0,93.0,4391.0,75.0,376.0,18.0,23.0
6882,111.0,364.0,894.0,909.0,-200.0,972.0,1012.0,100.0,4212.0,82.0,342.0,21.0,18.0
6883,128.0,299.0,882.0,920.0,-200.0,968.0,991.0,103.0,4094.0,85.0,326.0,19.0,21.0
6884,133.0,342.0,872.0,902.0,-200.0,939.0,969.0,98.0,3858.0,81.0,318.0,24.0,19.0
6885,121.0,309.0,751.0,843.0,-200.0,901.0,907.0,98.0,3658.0,67.0,303.0,21.0,24.0
6886,147.0,367.0,928.0,938.0,-200.0,975.0,989.0,96.0,3545.0,90.0,296.0,28.0,21.0
6887,136.0,357.0,1160.0,1025.0,-200.0,1028.0,1024.0,81.0,3516.0,113.0,325.0,33.0,28.0
6888,153.0,345.0,1090.0,972.0,-200.0,998.0,984.0,68.0,3575.0,99.0,361.0,29.0,33.0
6889,178.0,483.0,1274.0,1105.0,-200.0,1094.0,1086.0,64.0,3519.0,136.0,365.0,39.0,29.0
6890,174.0,480.0,1340.0,1161.0,-200.0,1128.0,1163.0,59.0,3528.0,154.0,378.0,41.0,39.0
6891,166.0,427.0,1271.0,1030.0,-200.0,1111.0,1033.0,51.0,3621.0,114.0,407.0,33.0,41.0
6892,169.0,504.0,1354.0,1023.0,-200.0,1121.0,1053.0,48.0,3925.0,112.0,451.0,33.0,33.0
6893,132.0,248.0,1084.0,796.0,-200.0,956.0,861.0,45.0,3728.0,57.0,439.0,19.0,33.0
6894,127.0,241.0,1086.0,785.0,-200.0,973.0,883.0,52.0,3939.0,54.0,441.0,2.0,19.0
6895,113.0,210.0,1038.0,790.0,-200.0,952.0,896.0,43.0,3896.0,55.0,464.0,19.0,2.0
6896,128.0,292.0,1064.0,773.0,-200.0,969.0,914.0,30.0,4021.0,52.0,525.0,21.0,19.0
6897,-200.0,-200.0,979.0,693.0,-200.0,919.0,882.0,23.0,4134.0,37.0,563.0,17.0,21.0
6898,85.0,129.0,930.0,657.0,-200.0,874.0,867.0,15.0,4235.0,31.0,614.0,13.0,17.0
6899,77.0,106.0,783.0,554.0,-200.0,806.0,807.0,40.0,4154.0,16.0,504.0,11.0,13.0
6900,78.0,125.0,831.0,623.0,-200.0,874.0,847.0,28.0,4177.0,25.0,552.0,12.0,11.0
6901,115.0,267.0,983.0,779.0,-200.0,961.0,960.0,12.0,4159.0,53.0,614.0,18.0,12.0
6902,169.0,543.0,1315.0,1096.0,-200.0,1195.0,1166.0,14.0,4208.0,134.0,613.0,36.0,18.0
6903,174.0,496.0,1389.0,1148.0,-200.0,1184.0,1178.0,22.0,4218.0,150.0,581.0,37.0,36.0
6904,171.0,491.0,1396.0,1076.0,-200.0,1135.0,1120.0,43.0,4138.0,128.0,494.0,34.0,37.0
6905,179.0,667.0,1585.0,1177.0,-200.0,1211.0,1221.0,66.0,4160.0,159.0,425.0,4.0,34.0
6906,193.0,693.0,1628.0,1178.0,-200.0,1228.0,1202.0,80.0,4133.0,159.0,383.0,38.0,4.0
6907,210.0,707.0,1692.0,1188.0,-200.0,1247.0,1237.0,91.0,4172.0,163.0,361.0,41.0,38.0
6908,224.0,777.0,1828.0,1256.0,-200.0,1336.0,1320.0,100.0,4259.0,186.0,347.0,49.0,41.0
6909,175.0,512.0,1476.0,1079.0,-200.0,1205.0,1168.0,110.0,4331.0,128.0,330.0,33.0,49.0
6910,177.0,587.0,1640.0,1238.0,-200.0,1305.0,1325.0,113.0,4504.0,179.0,336.0,43.0,33.0
6911,208.0,864.0,2046.0,1528.0,-200.0,1568.0,1661.0,94.0,4888.0,290.0,413.0,66.0,43.0
6912,247.0,1089.0,2238.0,1622.0,-200.0,1630.0,1757.0,80.0,4936.0,331.0,459.0,85.0,66.0
6913,242.0,1070.0,2480.0,1689.0,-200.0,1704.0,1820.0,71.0,5100.0,361.0,503.0,87.0,85.0
6914,252.0,1220.0,2415.0,1692.0,-200.0,1701.0,1832.0,62.0,5419.0,363.0,569.0,91.0,87.0
6915,228.0,1076.0,2181.0,1462.0,-200.0,1564.0,1574.0,63.0,5575.0,263.0,579.0,72.0,91.0
6916,196.0,825.0,2051.0,1314.0,-200.0,1441.0,1389.0,62.0,5421.0,206.0,568.0,5.0,72.0
6917,190.0,740.0,2041.0,1209.0,-200.0,1376.0,1283.0,61.0,5201.0,170.0,547.0,42.0,5.0
6918,187.0,759.0,2059.0,1216.0,-200.0,1412.0,1300.0,60.0,5244.0,172.0,556.0,46.0,42.0
6919,174.0,610.0,2016.0,1137.0,-200.0,1352.0,1234.0,51.0,5248.0,146.0,590.0,39.0,46.0
6920,158.0,465.0,1967.0,1052.0,-200.0,1285.0,1164.0,51.0,5170.0,121.0,584.0,34.0,39.0
6921,-200.0,-200.0,1960.0,997.0,-200.0,1263.0,1140.0,47.0,5232.0,105.0,608.0,3.0,34.0
6922,132.0,288.0,1847.0,929.0,-200.0,1200.0,1082.0,42.0,5259.0,87.0,631.0,24.0,3.0
6923,121.0,251.0,1792.0,931.0,-200.0,1187.0,1093.0,43.0,5370.0,88.0,641.0,25.0,24.0
6924,136.0,351.0,1680.0,909.0,-200.0,1166.0,1079.0,48.0,5370.0,82.0,619.0,35.0,25.0
6925,138.0,379.0,1662.0,958.0,-200.0,1209.0,1124.0,53.0,5499.0,95.0,611.0,39.0,35.0
6926,149.0,539.0,1810.0,1136.0,-200.0,1349.0,1299.0,57.0,5657.0,146.0,613.0,48.0,39.0
6927,165.0,706.0,2103.0,1307.0,-200.0,1458.0,1483.0,61.0,5719.0,204.0,605.0,61.0,48.0
6928,170.0,750.0,2082.0,1263.0,-200.0,1462.0,1421.0,67.0,5890.0,188.0,597.0,66.0,61.0
6929,165.0,747.0,1971.0,1263.0,-200.0,1448.0,1428.0,72.0,5986.0,188.0,586.0,65.0,66.0
6930,167.0,670.0,1950.0,1254.0,-200.0,1419.0,1406.0,80.0,6018.0,185.0,559.0,6.0,65.0
6931,197.0,772.0,2101.0,1425.0,-200.0,1561.0,1624.0,98.0,6349.0,248.0,524.0,69.0,6.0
6932,217.0,792.0,2112.0,1375.0,-200.0,1558.0,1563.0,105.0,6503.0,229.0,511.0,79.0,69.0
6933,204.0,626.0,1962.0,1208.0,-200.0,1438.0,1405.0,108.0,6767.0,169.0,524.0,61.0,79.0
6934,193.0,678.0,2033.0,1356.0,-200.0,1532.0,1610.0,106.0,7058.0,222.0,553.0,67.0,61.0
6935,192.0,706.0,2034.0,1337.0,-200.0,1522.0,1578.0,104.0,7167.0,215.0,570.0,68.0,67.0
6936,175.0,668.0,2018.0,1338.0,-200.0,1514.0,1598.0,102.0,7256.0,215.0,583.0,67.0,68.0
6937,168.0,641.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,64.0,67.0
6938,170.0,649.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,68.0,64.0
6939,157.0,521.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,56.0,68.0
6940,143.0,487.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,54.0,56.0
6941,152.0,453.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-2000.0,-200.0,52.0,54.0
6942,169.0,567.0,2066.0,1168.0,-200.0,1505.0,1447.0,94.0,7816.0,156.0,661.0,59.0,52.0
6943,164.0,527.0,2030.0,1123.0,-200.0,1458.0,1395.0,96.0,7869.0,142.0,659.0,56.0,59.0
6944,154.0,503.0,1913.0,1100.0,-200.0,1431.0,1385.0,95.0,7882.0,135.0,662.0,55.0,56.0
6945,-200.0,-200.0,1901.0,1027.0,-200.0,1366.0,1328.0,92.0,7851.0,114.0,673.0,52.0,55.0
6946,130.0,345.0,1783.0,997.0,-200.0,1332.0,1304.0,91.0,7925.0,105.0,687.0,-200.0,52.0
6947,119.0,274.0,1534.0,924.0,-200.0,1243.0,1250.0,90.0,8039.0,86.0,698.0,22.0,-200.0
6948,106.0,231.0,1568.0,924.0,-200.0,1251.0,1246.0,89.0,8056.0,86.0,705.0,2.0,22.0
6949,111.0,268.0,1622.0,944.0,-200.0,1259.0,1267.0,89.0,8074.0,91.0,704.0,22.0,2.0
6950,122.0,281.0,1628.0,926.0,-200.0,1268.0,1247.0,91.0,8045.0,86.0,696.0,2.0,22.0
6951,121.0,340.0,1553.0,956.0,-200.0,1288.0,1272.0,90.0,8173.0,94.0,708.0,25.0,2.0
6952,136.0,406.0,1769.0,1015.0,-200.0,1410.0,1319.0,98.0,8324.0,110.0,686.0,3.0,25.0
6953,138.0,379.0,1776.0,999.0,-200.0,1374.0,1316.0,102.0,8373.0,106.0,673.0,28.0,3.0
6954,147.0,436.0,1898.0,1090.0,-200.0,1458.0,1383.0,107.0,8378.0,132.0,650.0,34.0,28.0
6955,178.0,602.0,2100.0,1243.0,-200.0,1609.0,1491.0,114.0,8454.0,181.0,629.0,55.0,34.0
6956,176.0,507.0,1896.0,1090.0,-200.0,1424.0,1351.0,122.0,8652.0,132.0,611.0,4.0,55.0
6957,159.0,266.0,1745.0,966.0,-200.0,1331.0,1266.0,121.0,8723.0,97.0,618.0,24.0,4.0
6958,168.0,335.0,1893.0,1093.0,-200.0,1434.0,1366.0,117.0,8980.0,133.0,656.0,31.0,24.0
6959,181.0,464.0,1972.0,1161.0,-200.0,1542.0,1435.0,114.0,9119.0,154.0,679.0,4.0,31.0
6960,184.0,527.0,2020.0,1234.0,-200.0,1651.0,1513.0,112.0,9386.0,178.0,708.0,46.0,4.0
6961,170.0,592.0,1906.0,1240.0,-200.0,1633.0,1555.0,109.0,9868.0,180.0,759.0,48.0,46.0
6962,174.0,821.0,1832.0,1333.0,-200.0,1739.0,1689.0,113.0,10455.0,213.0,783.0,62.0,48.0
6963,136.0,538.0,1470.0,1132.0,-200.0,1523.0,1488.0,103.0,10369.0,145.0,828.0,46.0,62.0
6964,127.0,513.0,1494.0,1174.0,-200.0,1543.0,1542.0,104.0,10406.0,158.0,825.0,45.0,46.0
6965,125.0,514.0,1394.0,1086.0,-200.0,1469.0,1485.0,110.0,10727.0,131.0,817.0,42.0,45.0
6966,121.0,345.0,1113.0,886.0,-200.0,1271.0,1321.0,117.0,10964.0,77.0,798.0,26.0,42.0
6967,117.0,231.0,958.0,810.0,-200.0,1161.0,1281.0,116.0,10924.0,60.0,800.0,16.0,26.0
6968,108.0,166.0,807.0,680.0,-200.0,1053.0,1166.0,113.0,10741.0,35.0,801.0,13.0,16.0
6969,-200.0,-200.0,536.0,541.0,-200.0,916.0,1064.0,117.0,10167.0,15.0,741.0,6.0,13.0
6970,55.0,61.0,471.0,522.0,-200.0,900.0,1070.0,108.0,10202.0,12.0,787.0,5.0,6.0
6971,46.0,49.0,450.0,479.0,-200.0,855.0,1068.0,107.0,10497.0,8.0,815.0,4.0,5.0
6972,46.0,54.0,438.0,464.0,-200.0,848.0,1062.0,109.0,10444.0,7.0,803.0,3.0,4.0
6973,67.0,78.0,512.0,485.0,-200.0,873.0,1083.0,107.0,10377.0,9.0,807.0,4.0,3.0
6974,90.0,136.0,632.0,569.0,-200.0,945.0,1135.0,105.0,10416.0,18.0,818.0,6.0,4.0
6975,117.0,198.0,754.0,618.0,-200.0,1003.0,1159.0,104.0,10419.0,25.0,829.0,9.0,6.0
6976,118.0,211.0,792.0,659.0,-200.0,1041.0,1188.0,106.0,10451.0,31.0,821.0,11.0,9.0
6977,112.0,183.0,776.0,685.0,-200.0,1036.0,1168.0,115.0,9846.0,35.0,726.0,1.0,11.0
6978,134.0,277.0,969.0,799.0,-200.0,1124.0,1231.0,128.0,9640.0,57.0,655.0,16.0,1.0
6979,127.0,267.0,975.0,803.0,-200.0,1130.0,1230.0,139.0,9644.0,58.0,609.0,18.0,16.0
6980,88.0,123.0,637.0,632.0,-200.0,991.0,1114.0,149.0,9726.0,27.0,579.0,1.0,18.0
6981,57.0,68.0,541.0,596.0,-200.0,988.0,1118.0,148.0,10592.0,22.0,635.0,8.0,1.0
6982,99.0,186.0,876.0,801.0,-200.0,1163.0,1288.0,136.0,10699.0,58.0,689.0,14.0,8.0
6983,129.0,321.0,1029.0,853.0,-200.0,1226.0,1307.0,136.0,10661.0,69.0,689.0,21.0,14.0
6984,137.0,343.0,1103.0,942.0,-200.0,1286.0,1362.0,135.0,10357.0,91.0,671.0,23.0,21.0
6985,146.0,550.0,1369.0,1116.0,-200.0,1423.0,1531.0,123.0,10768.0,140.0,754.0,35.0,23.0
6986,139.0,598.0,1381.0,1088.0,-200.0,1408.0,1504.0,117.0,10938.0,131.0,800.0,38.0,35.0
6987,128.0,390.0,1094.0,866.0,-200.0,1178.0,1342.0,118.0,11381.0,72.0,827.0,24.0,38.0
6988,106.0,159.0,835.0,701.0,-200.0,985.0,1187.0,118.0,10741.0,38.0,775.0,1.0,24.0
6989,114.0,193.0,881.0,776.0,-200.0,1113.0,1217.0,120.0,10095.0,52.0,723.0,13.0,1.0
6990,137.0,316.0,987.0,873.0,-200.0,1178.0,1328.0,112.0,10587.0,74.0,796.0,23.0,13.0
6991,114.0,199.0,807.0,705.0,-200.0,1024.0,1168.0,115.0,10063.0,39.0,742.0,15.0,23.0
6992,92.0,134.0,664.0,630.0,-200.0,954.0,1107.0,116.0,9411.0,27.0,689.0,11.0,15.0
6993,-200.0,-200.0,525.0,548.0,-200.0,875.0,1049.0,115.0,9106.0,15.0,674.0,6.0,11.0
6994,55.0,63.0,496.0,526.0,-200.0,877.0,1023.0,117.0,8888.0,13.0,646.0,7.0,6.0
6995,46.0,50.0,433.0,465.0,-200.0,826.0,978.0,119.0,8527.0,7.0,611.0,4.0,7.0
6996,67.0,93.0,524.0,535.0,-200.0,862.0,1020.0,125.0,8269.0,14.0,573.0,5.0,4.0
6997,95.0,161.0,747.0,653.0,-200.0,938.0,1100.0,123.0,8562.0,30.0,601.0,8.0,5.0
6998,133.0,368.0,1052.0,943.0,-200.0,1205.0,1361.0,115.0,9302.0,91.0,687.0,19.0,8.0
6999,138.0,344.0,1092.0,978.0,-200.0,1171.0,1374.0,125.0,9113.0,100.0,632.0,23.0,19.0
7000,127.0,288.0,1036.0,926.0,-200.0,1131.0,1324.0,129.0,9335.0,86.0,632.0,19.0,23.0
7001,119.0,244.0,934.0,832.0,-200.0,1074.0,1230.0,135.0,9261.0,64.0,599.0,16.0,19.0
7002,113.0,224.0,917.0,822.0,-200.0,1062.0,1228.0,134.0,9379.0,62.0,613.0,14.0,16.0
7003,109.0,206.0,839.0,800.0,-200.0,1045.0,1193.0,144.0,9309.0,57.0,571.0,15.0,14.0
7004,97.0,163.0,761.0,763.0,-200.0,1034.0,1192.0,150.0,9698.0,50.0,572.0,14.0,15.0
7005,117.0,296.0,926.0,899.0,-200.0,1186.0,1332.0,124.0,10422.0,80.0,726.0,2.0,14.0
7006,132.0,386.0,1104.0,996.0,-200.0,1256.0,1417.0,128.0,10851.0,105.0,736.0,25.0,2.0
7007,117.0,262.0,911.0,854.0,-200.0,1138.0,1276.0,133.0,10356.0,69.0,682.0,22.0,25.0
