,NO2(GT),NOx(GT),PT08.S5(O3),PT08.S2(NMHC),NMHC(GT),PT08.S1(CO),PT08.S4(NO2),T,AH,C6H6(GT),RH,CO(GT),target
7135,105,195,1107,726,0,1043,972,45,5411,43,635,16,18
7136,96,167,1035,685,0,992,963,45,5414,36,636,13,16
7137,0,0,1030,739,0,1004,1004,31,5388,45,700,13,13
7138,87,148,929,673,0,947,974,32,5310,33,683,13,13
7139,75,123,875,634,0,923,943,31,5337,27,692,11,13
7140,82,148,861,613,0,911,934,24,5288,24,719,10,11
7141,83,143,852,629,0,924,941,31,5317,26,687,10,10
7142,88,180,891,674,0,954,981,21,5289,34,731,12,10
7143,106,226,947,704,0,960,1003,33,5346,39,682,13,12
7144,112,254,1016,760,0,1016,1044,41,5451,49,658,16,13
7145,141,372,1201,879,0,1139,1092,66,5528,75,566,22,16
7146,148,379,1218,860,0,1130,1058,80,5516,71,512,22,22
7147,171,478,1385,962,0,1237,1138,103,5612,96,449,28,22
7148,160,344,1311,837,0,1159,1087,123,5961,65,417,21,28
7149,137,258,1206,790,0,1124,1071,135,6342,55,413,16,21
7150,167,474,1473,998,0,1312,1249,134,6600,105,431,28,16
7151,164,438,1460,936,0,1246,1182,99,6504,89,533,26,28
7152,166,451,1627,931,0,1232,1171,89,6226,88,546,28,26
7153,167,473,1827,996,0,1286,1217,89,6244,105,548,29,28
7154,174,560,2004,1084,0,1347,1290,83,6391,130,582,34,29
7155,160,470,0,0,0,0,0,0,0,0,0,29,34
7156,169,506,0,0,0,0,0,0,0,0,0,32,29
7157,162,482,0,0,0,0,0,0,0,0,0,31,32
7158,149,436,0,0,0,0,0,0,0,0,0,30,31
7159,158,472,0,0,0,0,0,0,0,0,0,34,30
7160,143,379,0,0,0,0,0,0,0,0,0,30,34
7161,0,0,0,0,0,0,0,0,0,0,0,27,30
7162,121,286,0,0,0,0,0,0,0,0,0,0,27
7163,92,155,0,0,0,0,0,0,0,0,0,11,0
7164,102,264,0,0,0,0,0,0,0,0,0,14,11
7165,121,366,0,0,0,0,0,0,0,0,0,18,14
7166,164,622,0,0,0,0,0,0,0,0,0,36,18
7167,175,551,0,0,0,0,0,0,0,0,0,31,36
7168,130,349,0,0,0,0,0,0,0,0,0,19,31
7169,117,285,0,0,0,0,0,0,0,0,0,17,19
7170,115,265,0,0,0,0,0,0,0,0,0,17,17
7171,106,222,0,0,0,0,0,0,0,0,0,16,17
7172,102,237,0,0,0,0,0,0,0,0,0,16,16
7173,122,294,0,0,0,0,0,0,0,0,0,17,16
7174,138,329,0,0,0,0,0,0,0,0,0,22,17
7175,162,487,0,0,0,0,0,0,0,0,0,33,22
7176,177,604,0,0,0,0,0,0,0,0,0,39,33
7177,190,728,0,0,0,0,0,0,0,0,0,50,39
7178,182,653,0,0,0,0,0,0,0,0,0,42,50
7179,163,509,0,0,0,0,0,0,0,0,0,32,42
7180,135,277,0,0,0,0,0,0,0,0,0,17,32
7181,130,268,0,0,0,0,0,0,0,0,0,15,17
7182,117,193,0,0,0,0,0,0,0,0,0,13,15
7183,104,167,0,0,0,0,0,0,0,0,0,12,13
7184,97,159,0,0,0,0,0,0,0,0,0,13,12
7185,0,0,0,0,0,0,0,0,0,0,0,8,13
7186,72,89,0,0,0,0,0,0,0,0,0,6,8
7187,71,97,0,0,0,0,0,0,0,0,0,8,6
7188,94,182,0,0,0,0,0,0,0,0,0,9,8
7189,118,262,0,0,0,0,0,0,0,0,0,11,9
7190,174,561,0,0,0,0,0,0,0,0,0,34,11
7191,170,540,0,0,0,0,0,0,0,0,0,36,34
7192,171,480,0,0,0,0,0,0,0,0,0,31,36
7193,196,608,0,0,0,0,0,0,0,0,0,33,31
7194,191,584,0,0,0,0,0,0,0,0,0,34,33
7195,165,426,0,0,0,0,0,0,0,0,0,28,34
7196,148,397,0,0,0,0,0,0,0,0,0,26,28
7197,172,473,0,0,0,0,0,0,0,0,0,30,26
7198,165,369,0,0,0,0,0,0,0,0,0,29,30
7199,184,532,0,0,0,0,0,0,0,0,0,38,29
7200,173,498,0,0,0,0,0,0,0,0,0,38,38
7201,174,487,0,0,0,0,0,0,0,0,0,36,38
7202,181,629,0,0,0,0,0,0,0,0,0,45,36
7203,166,502,0,0,0,0,0,0,0,0,0,37,45
7204,150,381,0,0,0,0,0,0,0,0,0,24,37
7205,131,250,0,0,0,0,0,0,0,0,0,17,24
7206,129,266,0,0,0,0,0,0,0,0,0,17,17
7207,120,226,1151,792,0,1135,1170,95,8261,56,695,17,17
7208,119,259,1185,901,0,1188,1261,91,8176,81,709,19,17
7209,0,0,1374,921,0,1242,1219,81,7798,85,721,20,19
7210,111,260,1405,889,0,1219,1186,79,7679,77,721,20,20
7211,109,242,1383,850,0,1187,1169,76,7598,68,727,17,20
7212,110,267,1460,904,0,1225,1194,75,7439,81,717,18,17
7213,126,411,1612,1019,0,1333,1275,79,7562,111,706,22,18
7214,148,670,1776,1193,0,1489,1475,86,7732,164,690,37,22
7215,162,830,1991,1341,0,1596,1672,91,7831,216,675,48,37
7216,173,845,1944,1277,0,1585,1567,98,7967,193,658,48,48
7217,198,992,2098,1376,0,1674,1643,112,8226,229,619,52,48
7218,219,1130,2159,1438,0,1741,1741,128,8820,253,601,59,52
7219,206,977,2005,1434,0,1680,1790,134,9513,252,624,59,59
7220,155,459,1441,1090,0,1295,1479,143,9941,132,612,31,59
7221,150,346,1380,1112,0,1288,1492,146,9824,139,596,26,31
7222,148,383,1409,1111,0,1281,1483,142,9684,138,600,28,26
7223,158,414,1445,1099,0,1310,1481,138,9862,135,626,28,28
7224,152,370,1388,1099,0,1276,1504,136,9891,135,640,28,28
7225,148,400,1411,1148,0,1312,1525,134,9865,150,645,31,28
7226,147,378,1377,1146,0,1332,1523,135,9971,149,647,33,31
7227,144,357,1316,1046,0,1248,1404,134,9967,119,653,27,33
7228,144,333,1210,947,0,1182,1334,132,9732,92,645,23,27
7229,126,227,1002,810,0,1059,1200,132,9392,60,623,16,23
7230,115,203,896,795,0,1056,1187,125,9196,56,637,16,16
7231,116,210,946,785,0,1064,1184,123,9229,54,646,17,16
7232,112,198,877,783,0,1059,1188,125,9244,54,638,16,17
7233,0,0,718,681,0,991,1125,126,9121,35,627,14,16
7234,67,89,643,622,0,950,1093,120,9060,25,646,0,14
7235,67,89,745,679,0,1005,1120,107,8919,34,695,9,0
7236,72,101,656,568,0,939,1054,124,8994,18,626,8,9
7237,69,104,682,629,0,961,1114,123,8947,26,627,7,8
7238,107,192,829,712,0,1017,1147,114,8948,40,666,11,7
7239,117,237,961,823,0,1108,1247,111,9276,62,702,15,11
7240,115,211,960,803,0,1122,1225,134,9348,58,610,15,15
7241,120,230,940,826,0,1099,1223,159,9377,63,522,16,15
7242,128,240,938,805,0,1124,1233,156,9515,59,540,16,16
7243,138,295,1040,921,0,1186,1310,163,9462,85,515,20,16
7244,127,243,904,819,0,1096,1238,165,9442,62,508,17,20
7245,111,196,910,829,0,1120,1259,163,9535,64,519,15,17
7246,122,237,1011,893,0,1185,1312,162,9687,79,530,20,15
7247,134,274,1038,885,0,1173,1288,156,9660,77,548,19,20
7248,153,352,1144,935,0,1221,1323,145,9440,89,575,21,19
7249,169,488,1352,1063,0,1330,1419,140,9566,124,601,28,21
7250,162,426,1365,1027,0,1325,1394,135,9686,113,630,27,28
7251,152,376,1245,915,0,1195,1295,126,9529,84,654,24,27
7252,127,237,1203,869,0,1150,1252,120,9413,73,675,16,24
7253,112,199,1120,806,0,1145,1207,105,9120,59,720,17,16
7254,98,164,972,729,0,1041,1130,100,8706,43,709,13,17
7255,89,142,878,687,0,1032,1109,98,8571,36,707,14,13
7256,82,142,853,661,0,1010,1100,80,8098,31,750,12,14
7257,0,0,779,620,0,951,1077,79,8050,25,751,10,12
7258,77,127,766,617,0,944,1039,70,7782,25,773,10,10
7259,55,73,670,540,0,862,999,72,7581,14,744,6,10
7260,63,100,694,567,0,909,993,67,7418,18,750,7,6
7261,69,126,739,659,0,965,1059,64,7389,31,763,10,7
7262,99,284,940,884,0,1102,1218,60,7377,76,785,17,10
7263,125,419,1201,1157,0,1226,1464,63,7452,153,774,30,17
7264,123,432,1106,950,0,1132,1253,77,7769,93,738,24,30
7265,128,310,1186,1013,0,1183,1306,102,7638,110,615,22,24
7266,149,446,1302,998,0,1211,1298,113,7743,106,581,26,22
7267,137,464,1368,1030,0,1253,1351,106,7981,114,623,25,26
7268,147,505,1452,1088,0,1311,1402,111,8199,131,620,30,25
7269,168,564,1537,1142,0,1341,1454,126,8387,148,577,33,30
7270,180,625,1651,1195,0,1432,1513,133,8548,165,562,38,33
7271,170,590,1623,1195,0,1404,1501,112,8639,165,653,36,38
7272,180,712,1742,1337,0,1493,1638,88,8434,215,746,50,36
7273,178,723,1639,1357,0,1478,1652,72,8030,222,785,57,50
7274,159,707,1537,1311,0,1411,1589,65,7789,205,800,50,57
7275,156,737,1463,1231,0,1387,1487,58,7768,177,838,48,50
7276,146,646,1379,1161,0,1306,1407,55,7619,154,835,39,48
7277,132,536,1256,1035,0,1232,1296,58,7568,116,813,33,39
7278,137,567,1344,1085,0,1277,1329,54,7495,130,826,34,33
7279,114,357,1089,843,0,1063,1125,64,7369,67,763,24,34
7280,95,187,949,744,0,991,1069,70,7417,46,736,14,24
7281,0,0,933,701,0,989,1049,72,7392,38,723,14,14
7282,88,169,882,674,0,972,1032,79,7413,34,693,12,14
7283,94,184,905,675,0,973,1029,74,7434,34,717,12,12
7284,97,205,902,691,0,985,1056,77,7575,36,719,12,12
7285,93,213,923,736,0,1020,1069,81,7396,45,680,13,12
7286,113,415,1210,978,0,1192,1273,67,7597,100,771,23,13
7287,126,583,1468,1140,0,1325,1403,68,7756,147,779,34,23
7288,133,462,1329,1026,0,1219,1311,89,7634,113,667,30,34
7289,141,387,1295,992,0,1195,1251,116,7387,104,541,25,30
7290,139,414,1365,1020,0,1230,1301,135,7598,112,494,27,25
7291,147,440,1452,1087,0,1312,1393,138,7960,131,509,28,27
7292,175,516,1615,1127,0,1387,1430,134,8588,143,559,36,28
7293,180,495,1599,1076,0,1375,1377,129,8736,128,590,31,36
7294,194,643,1777,1265,0,1532,1578,133,8945,189,590,43,31
7295,192,725,1742,1235,0,1531,1541,130,9224,179,619,46,43
7296,188,683,1739,1196,0,1479,1511,125,9193,165,636,43,46
7297,179,681,1770,1208,0,1521,1549,122,9310,169,658,43,43
7298,196,833,1918,1363,0,1616,1701,126,9474,224,652,55,43
7299,169,514,1581,1105,0,1371,1429,133,9681,136,636,34,55
7300,151,371,1291,943,0,1198,1307,135,9644,91,626,24,34
7301,123,213,1000,813,0,1102,1204,141,9563,60,596,16,24
7302,127,242,974,826,0,1120,1222,140,9773,63,614,17,16
7303,127,241,949,789,0,1093,1206,135,9755,55,634,16,17
7304,118,218,934,791,0,1112,1216,132,9706,56,642,13,16
7305,0,0,730,674,0,986,1137,136,9643,34,622,8,13
7306,55,70,581,609,0,934,1094,137,9537,23,611,0,8
7307,44,54,521,571,0,919,1082,135,9801,18,638,6,0
7308,46,60,575,556,0,929,1094,125,9743,16,673,6,6
7309,46,55,522,552,0,919,1080,132,9664,16,642,5,6
7310,61,93,586,586,0,944,1090,131,9535,20,634,6,5
7311,60,81,566,580,0,943,1074,138,9526,19,605,7,6
7312,71,109,693,683,0,1036,1144,137,9390,35,604,9,7
7313,111,251,1022,797,0,1168,1235,140,9495,57,597,15,9
7314,127,284,1152,903,0,1232,1313,150,9539,81,562,19,15
7315,128,262,1108,901,0,1236,1311,169,9714,81,509,19,19
7316,142,256,1110,1070,0,1278,1479,166,9810,126,524,22,19
7317,145,310,1306,1242,0,1369,1669,164,9826,181,532,38,22
7318,145,269,1029,929,0,1182,1324,161,9579,87,528,20,38
7319,156,348,1094,933,0,1210,1327,157,9616,88,544,22,20
7320,154,396,1282,1121,0,1316,1488,154,9616,141,553,33,22
7321,165,432,1147,952,0,1221,1334,152,9362,93,547,27,33
7322,153,419,1208,1034,0,1260,1402,147,9392,116,566,26,27
7323,151,412,1192,962,0,1231,1348,144,9495,96,582,25,26
7324,131,223,1136,804,0,1115,1220,143,9608,58,592,15,25
7325,128,242,1131,877,0,1180,1297,140,9622,75,604,19,15
7326,137,288,1071,873,0,1174,1300,137,9912,74,636,20,19
7327,119,209,1059,876,0,1178,1319,131,10329,74,687,17,20
7328,96,141,909,704,0,1052,1210,132,10526,39,699,12,17
7329,0,0,820,591,0,998,1147,128,10454,21,712,9,12
7330,60,66,724,532,0,960,1122,129,10444,13,704,6,9
7331,54,64,707,571,0,958,1138,124,10411,18,725,0,6
7332,66,105,768,650,0,989,1171,130,10502,30,703,0,0
7333,104,303,1027,843,0,1162,1336,123,10448,67,733,4,0
7334,137,620,1502,1324,0,1523,1776,128,10551,210,718,26,4
7335,146,590,1606,1334,0,1511,1804,131,10567,214,702,35,26
7336,136,592,1520,1183,0,1420,1626,128,10551,161,718,21,35
7337,144,698,1566,1193,0,1413,1598,131,10566,164,703,21,21
7338,133,482,1501,1141,0,1335,1536,137,10446,148,670,17,21
7339,148,575,1634,1298,0,1451,1744,140,10427,201,654,26,17
7340,155,548,1587,1276,0,1410,1701,144,10421,193,638,26,26
7341,152,498,1560,1277,0,1429,1721,141,10531,193,659,24,26
7342,145,479,1538,1223,0,1409,1640,141,10552,174,659,24,24
7343,139,420,1491,1210,0,1372,1629,141,10539,170,660,20,24
7344,134,378,1469,1213,0,1366,1611,140,10536,171,664,20,20
7345,128,340,1486,1192,0,1365,1593,138,10451,164,664,31,20
7346,135,399,1494,1218,0,1385,1620,134,10441,173,681,33,31
7347,136,449,1471,1137,0,1361,1526,132,10452,146,691,33,33
7348,126,374,1399,1047,0,1312,1430,130,10420,119,700,26,33
7349,116,244,1192,871,0,1177,1292,127,10223,73,699,17,26
7350,116,256,1187,888,0,1205,1292,120,10071,77,719,18,17
7351,107,212,1070,757,0,1114,1204,132,10087,49,668,15,18
7352,91,146,949,708,0,1047,1167,124,9986,39,695,11,15
7353,0,0,830,592,0,982,1106,131,9858,21,657,9,11
7354,70,96,854,644,0,992,1128,118,9731,29,706,7,9
7355,78,106,835,629,0,977,1129,123,9734,26,680,7,7
7356,75,115,887,671,0,1047,1147,120,9697,33,692,9,7
7357,101,236,1019,775,0,1126,1205,117,9612,52,698,13,9
7358,136,583,1503,1268,0,1474,1677,121,9500,190,676,32,13
7359,147,662,1687,1466,0,1526,1855,125,9399,265,651,51,32
7360,143,528,1553,1158,0,1386,1485,128,9213,153,625,37,51
7361,153,549,1624,1166,0,1392,1488,134,9143,156,599,32,37
7362,148,531,1637,1192,0,1363,1501,134,8895,164,579,31,32
7363,149,493,1533,1184,0,1331,1508,136,8754,161,564,30,31
7364,141,527,1577,1261,0,1401,1580,138,8841,188,563,36,30
7365,147,487,1532,1239,0,1374,1569,137,9063,180,579,32,36
7366,159,581,1621,1299,0,1436,1616,136,9139,201,589,39,32
7367,152,531,1578,1228,0,1386,1546,134,9142,176,597,34,39
7368,144,495,1631,1277,0,1419,1603,133,9330,193,612,39,34
7369,146,487,1629,1288,0,1428,1580,132,9313,197,618,36,39
7370,162,596,1733,1416,0,1508,1773,129,9139,245,615,47,36
7371,156,595,1622,1251,0,1438,1593,126,9307,184,639,41,47
7372,146,559,1597,1197,0,1415,1539,120,9417,166,674,34,41
7373,151,586,1738,1186,0,1433,1497,119,9568,162,690,35,34
7374,127,399,1350,964,0,1208,1305,120,9293,96,666,12,35
7375,123,399,1363,1029,0,1280,1366,114,9373,114,696,24,12
7376,122,381,1262,942,0,1174,1296,112,9323,91,703,21,24
7377,0,0,1034,729,0,1022,1139,115,9271,43,682,11,21
7378,85,162,998,722,0,1002,1161,107,9161,42,713,0,11
7379,83,183,958,746,0,1018,1171,100,9161,47,748,10,0
7380,98,357,1078,868,0,1095,1241,92,9143,73,785,14,10
7381,109,479,1143,951,0,1182,1327,88,9033,93,794,18,14
7382,138,852,1551,1234,0,1478,1606,87,8944,178,794,38,18
7383,138,822,1669,1298,0,1515,1706,89,8767,201,765,41,38
7384,170,910,1766,1286,0,1488,1648,99,8936,196,733,44,41
7385,191,800,1717,1196,0,1383,1514,118,9010,165,655,35,44
7386,196,758,1738,1218,0,1383,1506,130,9061,173,609,35,35
7387,185,647,1611,1231,0,1337,1518,147,8687,177,523,38,35
7388,156,431,1398,1155,0,1243,1473,151,8428,152,496,31,38
7389,173,491,1497,1244,0,1304,1558,157,8657,182,488,34,31
7390,166,476,1415,1216,0,1284,1545,158,8707,172,489,33,34
7391,173,538,1457,1226,0,1303,1554,146,8946,176,540,34,33
7392,177,621,1669,1440,0,1461,1806,143,9119,254,563,47,34
7393,182,728,1740,1512,0,1517,1902,141,9262,284,578,57,47
7394,166,716,1770,1492,0,1526,1883,131,9430,275,629,56,57
7395,177,782,1734,1386,0,1495,1736,120,9467,233,675,59,56
7396,158,550,1647,1154,0,1333,1441,107,9113,152,709,36,59
7397,133,377,1379,1020,0,1216,1337,100,8988,111,732,25,36
7398,123,391,1331,1032,0,1232,1347,94,8874,115,750,29,25
7399,120,433,1240,985,0,1181,1312,85,8557,102,769,25,29
7400,105,287,1036,814,0,1042,1167,84,8407,60,759,17,25
7401,0,0,969,824,0,1027,1171,69,8054,63,807,16,17
7402,86,192,826,695,0,915,1094,62,7825,37,821,11,16
7403,77,161,798,666,0,891,1058,70,7759,32,773,9,11
7404,81,194,817,694,0,937,1054,65,7751,37,797,10,9
7405,103,343,1055,901,0,1086,1216,77,8112,80,768,16,10
7406,127,624,1391,1190,0,1326,1509,82,8184,163,749,31,16
7407,134,758,1665,1403,0,1469,1780,88,8298,240,732,41,31
7408,158,760,1539,1170,0,1321,1488,97,8432,157,701,39,41
7409,175,713,1653,1196,0,1396,1492,117,8586,165,627,36,39
7410,178,615,1586,1077,0,1270,1353,131,8770,128,585,32,36
7411,135,319,1332,1025,0,1189,1316,142,8707,113,541,22,32
7412,133,338,1369,1081,0,1227,1396,142,8757,129,543,24,22
7413,134,380,1373,1118,0,1266,1410,140,8940,141,563,27,24
7414,137,366,1397,1175,0,1277,1480,135,8933,158,578,27,27
7415,160,567,1577,1295,0,1438,1620,123,9015,199,630,39,27
7416,166,702,1783,1470,0,1523,1811,114,9166,266,680,52,39
7417,144,523,1568,1290,0,1384,1571,108,8995,198,695,40,52
7418,129,373,1356,1093,0,1283,1354,110,8766,133,671,29,40
7419,129,467,1419,1085,0,1304,1385,95,8458,130,713,33,29
7420,107,260,1177,880,0,1126,1202,88,8089,75,710,20,33
7421,101,244,1141,892,0,1141,1213,80,7899,78,734,18,20
7422,112,317,1179,930,0,1183,1210,76,7629,88,730,27,18
7423,98,224,1056,830,0,1090,1125,71,7515,64,739,18,27
7424,90,176,973,736,0,1032,1064,71,7439,45,735,13,18
7425,0,0,827,691,0,940,1036,67,7390,36,750,10,13
7426,59,103,836,721,0,981,1059,51,7204,42,813,11,10
7427,98,367,1085,851,0,1104,1101,43,6968,69,829,16,11
7428,109,326,959,762,0,989,1076,53,7234,50,804,13,16
7429,110,374,1039,869,0,1079,1160,57,7326,73,793,14,13
7430,159,756,1554,1418,0,1472,1681,68,7423,245,748,50,14
7431,144,690,1546,1206,0,1313,1469,69,7505,169,752,43,50
7432,147,754,1638,1229,0,1363,1490,80,7712,177,719,41,43
7433,179,750,1568,1212,0,1347,1443,93,7849,171,671,38,41
7434,164,590,1433,1140,0,1240,1388,102,7928,147,636,31,38
7435,160,525,1452,1222,0,1280,1519,110,7966,174,609,33,31
7436,143,406,1345,1151,0,1210,1428,113,8022,151,601,31,33
7437,138,360,1336,1134,0,1216,1403,122,8068,145,569,27,31
7438,143,448,1442,1207,0,1320,1498,119,8211,169,591,34,27
7439,196,733,1748,1412,0,1477,1704,103,8286,243,663,50,34
7440,197,847,1776,1458,0,1500,1750,82,8187,261,749,57,50
7441,189,765,1802,1463,0,1512,1720,79,8223,264,771,58,57
7442,188,715,1796,1447,0,1496,1710,83,8253,257,750,58,58
7443,190,716,1600,1246,0,1360,1504,82,8185,182,752,50,58
7444,126,235,1083,819,0,1024,1101,83,7632,62,697,17,50
7445,113,198,1064,845,0,1094,1127,67,7344,67,744,16,17
7446,129,293,1104,877,0,1111,1142,64,7238,75,749,23,16
7447,128,356,1053,878,0,1097,1140,49,7011,75,801,24,23
7448,122,285,1009,820,0,1051,1087,48,6872,62,794,20,24
7449,0,0,908,767,0,979,1041,33,6450,51,826,16,20
7450,115,266,878,756,0,978,1015,24,6369,48,866,0,16
7451,92,158,800,659,0,902,972,34,6425,31,814,11,0
7452,70,95,784,641,0,957,940,42,6439,28,770,10,11
7453,83,148,854,728,0,973,1004,35,6406,43,808,13,10
7454,127,337,1065,967,0,1074,1201,35,6366,97,803,19,13
7455,142,453,1161,1012,0,1115,1230,40,6450,109,785,26,19
7456,155,497,1192,1001,0,1136,1216,45,6534,106,766,27,26
7457,153,448,1202,977,0,1128,1199,56,6627,100,723,24,27
7458,177,496,1338,1035,0,1196,1259,75,6720,116,644,27,24
7459,179,535,1505,1166,0,1267,1382,89,6921,156,608,31,27
7460,212,644,1715,1244,0,1355,1454,106,7058,181,553,44,31
7461,182,459,1473,1061,0,1194,1257,123,6597,123,463,32,44
7462,168,409,1433,1029,0,1188,1243,122,6686,114,470,29,32
7463,179,515,1544,1154,0,1279,1391,105,6993,152,551,30,29
7464,182,640,1648,1223,0,1361,1454,87,7491,174,663,37,30
7465,194,816,1784,1319,0,1474,1524,79,7487,208,699,52,37
7466,166,505,1519,1078,0,1235,1265,76,6842,128,653,33,52
7467,168,560,1532,1140,0,1289,1317,65,6608,147,676,36,33
7468,148,389,1340,910,0,1124,1112,59,6226,83,664,23,36
7469,151,492,1414,1017,0,1231,1207,52,6232,111,700,30,23
7470,165,531,1499,1104,0,1289,1257,52,6028,136,678,38,30
7471,165,487,1306,970,0,1166,1136,49,5863,98,671,32,38
7472,128,293,1172,884,0,1062,1062,51,5811,76,655,21,32
7473,0,0,1076,813,0,1028,1019,40,5706,60,695,17,21
7474,115,219,1005,807,0,1003,1021,37,5549,59,689,17,17
7475,120,198,913,721,0,929,956,45,5343,42,627,14,17
7476,106,166,922,737,0,951,977,47,5368,45,623,12,14
7477,118,255,1026,783,0,1011,1013,39,5483,54,671,14,12
7478,156,312,952,751,0,939,984,57,5034,48,545,14,14
7479,130,236,915,827,0,946,1037,61,4769,63,503,17,14
7480,112,172,687,625,0,841,846,90,4554,26,395,10,17
7481,96,138,597,629,0,850,847,107,4406,26,344,10,10
7482,89,121,527,602,0,831,824,111,4401,22,334,8,10
7483,98,143,573,652,0,866,857,119,4285,30,308,10,8
7484,85,114,492,576,0,819,809,114,4310,19,320,8,10
7485,80,107,463,584,0,833,821,113,4334,20,325,7,8
7486,112,176,565,642,0,877,859,110,4331,28,330,11,7
7487,121,180,632,668,0,892,872,103,4377,33,350,11,11
7488,132,212,691,674,0,899,893,84,4542,34,409,12,11
7489,160,331,943,861,0,1008,977,83,4228,71,385,20,12
7490,167,369,985,873,0,1013,984,81,4100,74,379,22,20
7491,157,274,821,730,0,912,893,77,4106,43,390,15,22
7492,130,199,767,705,0,907,880,70,4193,39,415,12,15
7493,145,248,895,771,0,953,936,66,4179,52,426,15,12
7494,133,197,791,701,0,916,899,64,4280,38,442,14,15
7495,110,147,770,682,0,894,881,60,4349,35,460,12,14
7496,100,135,839,648,0,895,875,44,4484,29,531,10,12
7497,0,0,721,534,0,845,833,40,4454,14,543,6,10
7498,79,95,720,512,0,837,836,37,4489,11,558,7,6
7499,79,94,682,504,0,795,840,26,4385,10,586,5,7
7500,90,121,723,552,0,874,857,32,4364,16,560,7,5
7501,95,131,813,667,0,920,916,36,4419,32,554,10,7
7502,169,552,1365,1176,0,1257,1357,18,4464,159,633,30,10
7503,199,614,1472,1239,0,1222,1346,24,4426,180,602,41,30
7504,186,530,1497,1139,0,1196,1271,46,4472,147,521,31,41
7505,208,721,1626,1153,0,1214,1244,82,4414,151,405,38,31
7506,178,474,1476,1096,0,1149,1219,105,4393,134,347,27,38
7507,176,514,1531,1134,0,1166,1227,111,4384,145,333,31,27
7508,177,504,1503,1138,0,1170,1233,111,4292,147,326,31,31
7509,182,508,1488,1209,0,1176,1264,124,4076,170,283,32,31
7510,182,529,1435,1158,0,1147,1200,129,3630,153,245,33,32
7511,193,676,1725,1330,0,1294,1363,114,3865,212,287,40,33
7512,272,1216,2331,1831,0,1683,1964,92,4573,430,393,86,40
7513,225,1230,2312,1712,0,1615,1811,78,5115,372,481,87,86
7514,181,582,1699,1201,0,1256,1251,72,5170,167,506,36,87
7515,172,460,1587,1098,0,1205,1170,60,5008,134,533,30,36
7516,153,340,1390,926,0,1087,1053,53,4921,87,550,19,30
7517,143,298,1347,875,0,1092,1010,42,4832,74,581,19,19
7518,142,300,1268,845,0,1039,993,34,4809,67,609,16,19
7519,131,223,1155,762,0,1001,948,30,4639,50,602,14,16
7520,105,151,1024,677,0,925,901,32,4578,34,588,10,14
7521,0,0,968,613,0,880,878,33,4516,24,577,7,10
7522,83,108,915,592,0,873,869,45,4572,21,538,0,7
7523,87,125,928,618,0,880,893,31,4604,25,597,8,0
7524,106,181,1028,680,0,950,914,42,4743,35,571,9,8
7525,140,341,1210,855,0,1039,1025,34,4608,69,585,15,9
7526,167,552,1531,1204,0,1284,1337,39,4661,168,573,31,15
7527,175,839,1745,1305,0,1350,1383,43,4768,203,568,51,31
7528,235,1049,1974,1428,0,1476,1536,56,4841,250,529,58,51
7529,196,796,1806,1215,0,1342,1332,55,4985,172,549,38,58
7530,211,999,1985,1336,0,1488,1483,51,5697,214,643,44,38
7531,234,1022,2068,1432,0,1557,1605,55,6010,251,661,49,44
7532,240,1023,2087,1502,0,1610,1697,55,6331,280,693,52,49
7533,243,1065,1994,1457,0,1583,1640,50,6667,261,755,46,52
7534,224,1098,1971,1420,0,1620,1598,52,6796,247,762,48,46
7535,240,1099,1941,1416,0,1605,1614,53,6954,245,774,49,48
7536,215,939,1969,1496,0,1604,1733,50,7022,277,796,49,49
7537,216,875,1813,1455,0,1582,1725,51,7352,260,830,55,49
7538,184,745,1677,1342,0,1523,1588,64,8022,217,829,42,55
7539,152,339,1118,813,0,1172,1233,103,9237,60,740,15,42
7540,104,135,828,670,0,1021,1187,113,9577,33,718,1,15
7541,104,167,867,758,0,1125,1241,98,9923,49,819,2,1
7542,124,232,974,840,0,1197,1298,95,9972,66,838,9,2
7543,127,273,975,842,0,1174,1286,99,9885,67,810,10,9
7544,109,165,902,733,0,1106,1208,99,9725,44,798,4,10
7545,0,0,791,549,0,873,1008,69,7661,15,764,0,4
7546,73,75,673,506,0,828,945,48,6590,11,757,0,0
7547,52,53,578,492,0,830,948,47,6820,9,789,0,0
7548,57,72,563,515,0,840,941,50,6627,12,750,0,0
7549,89,130,730,622,0,909,992,56,6362,25,695,1,0
7550,128,265,974,881,0,1098,1203,70,6512,76,649,7,1
7551,152,314,958,868,0,1036,1158,71,6644,73,654,12,7
7552,128,194,713,692,0,912,1020,64,6537,37,674,2,12
7553,124,180,617,618,0,873,994,53,6824,25,759,0,2
7554,117,181,591,634,0,889,1018,63,7024,27,730,0,0
7555,110,193,661,742,0,965,1099,86,7073,46,633,3,0
7556,128,263,856,845,0,1009,1132,100,6753,67,550,6,3
7557,114,176,639,729,0,918,1014,94,6333,43,536,2,6
7558,110,168,647,729,0,920,1013,92,6402,43,550,2,2
7559,112,170,646,715,0,923,1015,87,6228,41,551,7,2
7560,130,234,846,883,0,1021,1139,89,6200,76,544,18,7
7561,135,256,857,858,0,998,1109,86,5992,70,536,22,18
7562,141,257,942,962,0,1061,1167,90,5809,96,504,23,22
7563,141,317,945,892,0,1016,1109,92,5808,78,498,26,23
7564,95,135,562,611,0,859,918,88,5918,24,521,11,26
